Listungs-ID;SKU-ID;Anbieter;Hersteller;Modell;Datum;Preis EUR;Preisart;Tarifreferenz;Verfuegbarkeit;Quelle
o2--samsung-galaxy-s25-ultra-256gb-titan-blau-refurbished;samsung-galaxy-s25-ultra-256gb-titan-blau-refurbished;o2;Samsung;Galaxy S25 Ultra;2026-09-04;889,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/samsung/samsung-galaxy-s25-ultra-256gb-titanium-silverblue-erneuert-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung
telekom--apple-iphone-17-256gb-violett;apple-iphone-17-256gb-violett;Telekom;Apple;iPhone 17;2026-09-05;948,60;ohne Vertrag;;lieferbar;https://www.telekom.de/shop/geraet/apple/apple-iphone-17/lavendel-256-gb?autoLogin=true&error=interaction_required&state=ca63a8f1-fc0f-4aa4-ba25-7aa7682afa14&hardwareOnlySale=true&categoryId=smartphones
telekom--apple-iphone-17-pro-256gb-tiefblau;apple-iphone-17-pro-256gb-tiefblau;Telekom;Apple;iPhone 17 Pro;2026-09-05;1197,00;ohne Vertrag;;lieferbar;https://www.telekom.de/shop/geraet/apple/apple-iphone-17-pro/tiefblau-256-gb?autoLogin=true&error=interaction_required&state=ca63a8f1-fc0f-4aa4-ba25-7aa7682afa14&hardwareOnlySale=true&categoryId=smartphones
telekom--apple-iphone-17-pro-max-256gb-silber;apple-iphone-17-pro-max-256gb-silber;Telekom;Apple;iPhone 17 Pro Max;2026-09-05;1347,40;ohne Vertrag;;lieferbar;https://www.telekom.de/shop/geraet/apple/apple-iphone-17-pro-max/silber-256-gb?autoLogin=true&error=interaction_required&state=ca63a8f1-fc0f-4aa4-ba25-7aa7682afa14&hardwareOnlySale=true&categoryId=smartphones
telekom--google-pixel-11-256gb-frost;google-pixel-11-256gb-frost;Telekom;Google;Pixel 11;2026-09-05;999,00;ohne Vertrag;;lieferbar;https://www.telekom.de/shop/geraet/google/google-pixel-11/frost-256-gb?autoLogin=true&error=interaction_required&state=ca63a8f1-fc0f-4aa4-ba25-7aa7682afa14&hardwareOnlySale=true&categoryId=smartphones
telekom--google-pixel-11-pro-256gb-olive;google-pixel-11-pro-256gb-olive;Telekom;Google;Pixel 11 Pro;2026-09-05;1197,00;ohne Vertrag;;lieferbar;https://www.telekom.de/shop/geraet/google/google-pixel-11-pro/olive-256-gb?autoLogin=true&error=interaction_required&state=ca63a8f1-fc0f-4aa4-ba25-7aa7682afa14&hardwareOnlySale=true&categoryId=smartphones
telekom--google-pixel-11-pro-xl-256gb-schwarz;google-pixel-11-pro-xl-256gb-schwarz;Telekom;Google;Pixel 11 Pro XL;2026-09-05;1397,80;ohne Vertrag;;lieferbar;https://www.telekom.de/shop/geraet/google/google-pixel-11-pro-xl/obsidian-256-gb?autoLogin=true&error=interaction_required&state=ca63a8f1-fc0f-4aa4-ba25-7aa7682afa14&hardwareOnlySale=true&categoryId=smartphones
telekom--samsung-galaxy-z-flip8-256gb-rosa;samsung-galaxy-z-flip8-256gb-rosa;Telekom;Samsung;Galaxy Z Flip8;2026-09-05;1297,00;ohne Vertrag;;lieferbar;https://www.telekom.de/shop/geraet/samsung/samsung-galaxy-z-flip8/pink-256-gb?autoLogin=true&error=interaction_required&state=ca63a8f1-fc0f-4aa4-ba25-7aa7682afa14&hardwareOnlySale=true&categoryId=smartphones
telekom--samsung-galaxy-z-fold8-256gb-cream;samsung-galaxy-z-fold8-256gb-cream;Telekom;Samsung;Galaxy Z Fold8;2026-09-05;1997,40;ohne Vertrag;;lieferbar;https://www.telekom.de/shop/geraet/samsung/samsung-galaxy-z-fold8/cream-256-gb?autoLogin=true&error=interaction_required&state=ca63a8f1-fc0f-4aa4-ba25-7aa7682afa14&hardwareOnlySale=true&categoryId=smartphones
telekom--samsung-galaxy-z-fold8-ultra-256gb-violet-shadow;samsung-galaxy-z-fold8-ultra-256gb-violet-shadow;Telekom;Samsung;Galaxy Z Fold8 Ultra;2026-09-05;2199,00;ohne Vertrag;;lieferbar;https://www.telekom.de/shop/geraet/samsung/samsung-galaxy-z-fold8-ultra/violet-shadow-256-gb?autoLogin=true&error=interaction_required&state=ca63a8f1-fc0f-4aa4-ba25-7aa7682afa14&hardwareOnlySale=true&categoryId=smartphones
telekom--xiaomi-17t-pro-512gb-schwarz;xiaomi-17t-pro-512gb-schwarz;Telekom;Xiaomi;Xiaomi 17T Pro;2026-09-05;875,80;ohne Vertrag;;lieferbar;https://www.telekom.de/shop/geraet/xiaomi/xiaomi-17t-pro/black-512-gb?autoLogin=true&error=interaction_required&state=ca63a8f1-fc0f-4aa4-ba25-7aa7682afa14&hardwareOnlySale=true&categoryId=smartphones
