Art;Modell;Speicher GB;Anbieter;Anbietertyp;Tarif;Band;Zustand;Zuzahlung EUR;Tarif/Monat EUR;Geräterate EUR;Bündel/Monat EUR;Laufzeit Monate;Anschlusspreis EUR;Leitzahl-Zeitraum Monate;Kosten über 24 Monate EUR;Kosten über die Bündellaufzeit EUR;Abgerufen am;Quelle;SKU-ID
Bündel;iPhone 15;128;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;20,00;;36;39,99;24;1120,75;;2026-09-24;https://www.o2online.de/e-shop/apple/apple-iphone-15-128gb-schwarz-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;apple-iphone-15-128gb-schwarz
Bündel;iPhone 15;128;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;refurbished;1,00;14,99;17,00;;36;39,99;24;1012,75;;2026-09-24;https://www.o2online.de/e-shop/apple/apple-iphone-15-128gb-schwarz-erneuert-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;apple-iphone-15-128gb-schwarz-refurbished
Bündel;iPhone 15 Plus;128;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;26,00;;36;39,99;24;1336,75;;2026-09-24;https://www.o2online.de/e-shop/apple/apple-iphone-15-plus-128gb-schwarz-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;apple-iphone-15-plus-128gb-schwarz
Bündel;iPhone 15 Pro;128;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;refurbished;1,00;14,99;19,00;;36;39,99;24;1084,75;;2026-09-24;https://www.o2online.de/e-shop/apple/apple-iphone-15-pro-128gb-titan-blau-erneuert-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;apple-iphone-15-pro-128gb-titan-blau-refurbished
Bündel;iPhone 15 Pro;128;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;34,00;;36;39,99;24;1624,75;;2026-09-24;https://www.o2online.de/e-shop/apple/apple-iphone-15-pro-128gb-titan-natur-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;apple-iphone-15-pro-128gb-titan-natur
Bündel;iPhone 15 Pro Max;256;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;37,00;14,99;40,00;;36;39,99;24;1876,75;;2026-09-24;https://www.o2online.de/e-shop/apple/apple-iphone-15-pro-max-256gb-titan-schwarz-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;apple-iphone-15-pro-max-256gb-titan-schwarz
Bündel;iPhone 16;128;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;refurbished;13,00;14,99;19,00;;36;39,99;24;1096,75;;2026-09-24;https://www.o2online.de/e-shop/apple/apple-iphone-16-128gb-blau-erneuert-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;apple-iphone-16-128gb-blau-refurbished
Bündel;iPhone 16;128;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;25,00;;36;39,99;24;1300,75;;2026-09-24;https://www.o2online.de/e-shop/apple/apple-iphone-16-128gb-schwarz-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;apple-iphone-16-128gb-schwarz
Bündel;iPhone 16 Plus;128;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;27,50;;36;39,99;24;1390,75;;2026-09-24;https://www.o2online.de/e-shop/apple/apple-iphone-16-plus-128gb-schwarz-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;apple-iphone-16-plus-128gb-schwarz
Bündel;iPhone 16 Pro;128;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;35,00;;36;39,99;24;1660,75;;2026-09-24;https://www.o2online.de/e-shop/apple/apple-iphone-16-pro-128gb-titan-schwarz-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;apple-iphone-16-pro-128gb-titan-schwarz
Bündel;iPhone 16 Pro Max;256;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;42,00;;36;39,99;24;1912,75;;2026-09-24;https://www.o2online.de/e-shop/apple/apple-iphone-16-pro-max-256gb-titan-weiss-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;apple-iphone-16-pro-max-256gb-titan-weiss
Bündel;iPhone 16e;128;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;17,00;;36;39,99;24;1012,75;;2026-09-24;https://www.o2online.de/e-shop/apple/apple-iphone-16e-128gb-weiss-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;apple-iphone-16e-128gb-weiss
Bündel;iPhone 17;256;o2;netzbetreiber;O2 Mobile L Plus mit 150 GB+ (24 Mon.);Groß;neu;1,00;19,99;28,50;;36;0,00;24;1506,76;;2026-09-08;https://www.o2online.de/e-shop/apple/apple-iphone-17-256gb-schwarz-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-l-plus;apple-iphone-17-256gb-schwarz
Bündel;iPhone 17;256;o2;netzbetreiber;O2 Mobile Unlimited M Plus mit 100 MBit/s (24 Mon.);;neu;1,00;19,99;32,50;;36;0,00;24;1650,76;;2026-09-24;https://www.o2online.de/e-shop/apple/apple-iphone-17-256gb-schwarz-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-unlimited-m-plus;apple-iphone-17-256gb-schwarz
Bündel;iPhone 17;256;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;refurbished;1,00;14,99;27,00;;36;39,99;24;1372,75;;2026-09-08;https://www.o2online.de/e-shop/apple/apple-iphone-17-256gb-schwarz-erneuert-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;apple-iphone-17-256gb-schwarz-refurbished
Bündel;iPhone 17;256;o2;netzbetreiber;O2 Mobile Unlimited M Plus mit 100 MBit/s (24 Mon.);;refurbished;1,00;19,99;27,00;;36;0,00;24;1452,76;;2026-09-24;https://www.o2online.de/e-shop/apple/apple-iphone-17-256gb-schwarz-erneuert-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-unlimited-m-plus;apple-iphone-17-256gb-schwarz-refurbished
Bündel;iPhone 17 Pro;256;o2;netzbetreiber;O2 Mobile L Plus mit 150 GB+ (24 Mon.);Groß;neu;1,00;19,99;36,50;;36;0,00;24;1794,76;;2026-09-08;https://www.o2online.de/e-shop/apple/apple-iphone-17-pro-256gb-silber-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-l-plus;apple-iphone-17-pro-256gb-silber
Bündel;iPhone 17 Pro;256;o2;netzbetreiber;O2 Mobile Unlimited M Plus mit 100 MBit/s (24 Mon.);;neu;1,00;19,99;36,50;;36;0,00;24;1794,76;;2026-09-24;https://www.o2online.de/e-shop/apple/apple-iphone-17-pro-256gb-silber-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-unlimited-m-plus;apple-iphone-17-pro-256gb-silber
Bündel;iPhone 17 Pro Max;256;o2;netzbetreiber;O2 Mobile L Plus mit 150 GB+ (24 Mon.);Groß;neu;1,00;19,99;40,50;;36;0,00;24;1938,76;;2026-09-08;https://www.o2online.de/e-shop/apple/apple-iphone-17-pro-max-256gb-tiefblau-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-l-plus;apple-iphone-17-pro-max-256gb-tiefblau
Bündel;iPhone 17 Pro Max;256;o2;netzbetreiber;O2 Mobile Unlimited M Plus mit 100 MBit/s (24 Mon.);;neu;1,00;19,99;40,50;;36;0,00;24;1938,76;;2026-09-24;https://www.o2online.de/e-shop/apple/apple-iphone-17-pro-max-256gb-tiefblau-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-unlimited-m-plus;apple-iphone-17-pro-max-256gb-tiefblau
Bündel;iPhone 17e;256;o2;netzbetreiber;O2 Mobile L Plus mit 150 GB+ (24 Mon.);Groß;neu;1,00;19,99;19,50;;36;0,00;24;1182,76;;2026-09-08;https://www.o2online.de/e-shop/apple/apple-iphone-17e-256gb-schwarz-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-l-plus;apple-iphone-17e-256gb-schwarz
Bündel;iPhone 17e;256;o2;netzbetreiber;O2 Mobile Unlimited M Plus mit 100 MBit/s (24 Mon.);;neu;1,00;19,99;23,50;;36;0,00;24;1326,76;;2026-09-24;https://www.o2online.de/e-shop/apple/apple-iphone-17e-256gb-schwarz-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-unlimited-m-plus;apple-iphone-17e-256gb-schwarz
Bündel;iPhone Air;256;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;27,50;;36;39,99;24;1390,75;;2026-09-24;https://www.o2online.de/e-shop/apple/apple-iphone-air-256gb-himmelblau-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;apple-iphone-air-256gb-himmelblau
Bündel;Fairphone 6;256;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;15,50;;36;39,99;24;958,75;;2026-09-24;https://www.o2online.de/e-shop/fairphone/fairphone-6-256gb-schwarz-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;fairphone-6-256gb-schwarz
Bündel;Pixel 10;128;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;19,50;;36;39,99;24;1102,75;;2026-09-24;https://www.o2online.de/e-shop/google/google-pixel-10-128gb-obsidian-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;google-pixel-10-128gb-schwarz
Bündel;Pixel 10 Pro;128;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;12,99;27,00;;36;39,99;24;1324,75;;2026-09-24;https://www.o2online.de/e-shop/google/google-pixel-10-pro-128gb-obsidian-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;google-pixel-10-pro-128gb-schwarz
Bündel;Pixel 10 Pro Fold;256;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;44,50;;36;39,99;24;2002,75;;2026-09-16;https://www.o2online.de/e-shop/google/google-pixel-10-pro-fold-256gb-moonstone-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;google-pixel-10-pro-fold-256gb-moonstone
Bündel;Pixel 10 Pro XL;256;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;31,00;;36;39,99;24;1516,75;;2026-09-16;https://www.o2online.de/e-shop/google/google-pixel-10-pro-xl-256gb-obsidian-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;google-pixel-10-pro-xl-256gb-schwarz
Bündel;Pixel 10a;128;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;15,00;;36;39,99;24;940,75;;2026-09-24;https://www.o2online.de/e-shop/google/google-pixel-10a-128gb-lavender-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;google-pixel-10a-128gb-violett
Bündel;Pixel 11;256;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;27,50;;36;39,99;24;1390,75;;2026-09-24;https://www.o2online.de/e-shop/google/google-pixel-11-256gb-frost-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;google-pixel-11-256gb-frost
Bündel;Pixel 11 Pro Fold;256;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;55,00;;36;39,99;24;2380,75;;2026-09-24;https://www.o2online.de/e-shop/google/google-pixel-11-pro-fold-256gb-olive-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;google-pixel-11-pro-fold-256gb-olive
Bündel;Pixel 11 Pro XL;256;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;39,00;;36;39,99;24;1804,75;;2026-09-24;https://www.o2online.de/e-shop/google/google-pixel-11-pro-xl-256gb-canyon-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;google-pixel-11-pro-xl-256gb-canyon
Bündel;Nothing Phone (3);256;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;16,50;;36;39,99;24;994,75;;2026-09-24;https://www.o2online.de/e-shop/nothing/nothing-phone-3-256gb-schwarz-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;nothing-phone-3-256gb-schwarz
Bündel;Nothing Phone (4a);128;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;10,50;;36;39,99;24;778,75;;2026-09-24;https://www.o2online.de/e-shop/nothing/nothing-phone-4a-128gb-schwarz-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;nothing-phone-4a-128gb-schwarz
Bündel;Nothing Phone (4a) Pro;256;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;16,50;;36;39,99;24;994,75;;2026-09-24;https://www.o2online.de/e-shop/nothing/nothing-phone-4a-pro-256gb-schwarz-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;nothing-phone-4a-pro-256gb-schwarz
Bündel;Galaxy A37;128;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;11,00;;36;39,99;24;796,75;;2026-09-24;https://www.o2online.de/e-shop/samsung/samsung-galaxy-a37-128gb-awesome-charcoal-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;samsung-galaxy-a37-128gb-awesome-charcoal
Bündel;Galaxy A56;128;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;11,00;;36;39,99;24;796,75;;2026-09-24;https://www.o2online.de/e-shop/samsung/samsung-galaxy-a56-128gb-awesome-graphite-5g-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;samsung-galaxy-a56-128gb-awesome-graphite-5g
Bündel;Galaxy A57;128;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;14,00;;36;39,99;24;904,75;;2026-09-24;https://www.o2online.de/e-shop/samsung/samsung-galaxy-a57-128gb-awesome-navy-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;samsung-galaxy-a57-128gb-awesome-navy
Bündel;Galaxy S23;128;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;37,00;14,99;19,00;;36;39,99;24;1120,75;;2026-09-24;https://www.o2online.de/e-shop/samsung/samsung-galaxy-s23-128gb-pink-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;samsung-galaxy-s23-128gb-rosa
Bündel;Galaxy S24;128;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;;25,00;14,99;14,00;;36;39,99;24;928,75;;2026-09-04;https://www.o2online.de/e-shop/samsung/samsung-galaxy-s24-128gb-marble-gray-erneuert-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;samsung-galaxy-s24-128gb-marble-gray-refurbished
Bündel;Galaxy S24;128;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;22,00;;36;39,99;24;1192,75;;2026-09-24;https://www.o2online.de/e-shop/samsung/samsung-galaxy-s24-128gb-onyx-black-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;samsung-galaxy-s24-128gb-onyx-black
Bündel;Galaxy S24 Ultra;256;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;30,00;;36;39,99;24;1480,75;;2026-09-24;https://www.o2online.de/e-shop/samsung/samsung-galaxy-s24-ultra-256gb-titanium-black-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;samsung-galaxy-s24-ultra-256gb-titan-schwarz
Bündel;Galaxy S24 Ultra;512;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;;25,00;14,99;20,00;;36;39,99;24;1144,75;;2026-09-04;https://www.o2online.de/e-shop/samsung/samsung-galaxy-s24-ultra-512gb-titanium-black-gebraucht-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;samsung-galaxy-s24-ultra-512gb-titan-schwarz-refurbished
Bündel;Galaxy S25;128;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;24,50;;36;39,99;24;1282,75;;2026-09-24;https://www.o2online.de/e-shop/samsung/samsung-galaxy-s25-128gb-navy-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;samsung-galaxy-s25-128gb-blau
Bündel;Galaxy S25;128;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;refurbished;1,00;14,99;16,00;;36;39,99;24;976,75;;2026-09-24;https://www.o2online.de/e-shop/samsung/samsung-galaxy-s25-128gb-grau-erneuert-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;samsung-galaxy-s25-128gb-grau-refurbished
Bündel;Galaxy S25;256;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;26,50;;36;39,99;24;1354,75;;2026-09-24;https://www.o2online.de/e-shop/samsung/samsung-galaxy-s25-256gb-blueblack-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;samsung-galaxy-s25-256gb-blueblack
Bündel;Galaxy S25 FE;128;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;21,50;;36;39,99;24;1174,75;;2026-09-24;https://www.o2online.de/e-shop/samsung/samsung-galaxy-s25-fe-128gb-navy-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;samsung-galaxy-s25-fe-128gb-blau
Bündel;Galaxy S25 Ultra;256;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;refurbished;25,00;14,99;24,00;;36;39,99;24;1288,75;;2026-09-24;https://www.o2online.de/e-shop/samsung/samsung-galaxy-s25-ultra-256gb-titanium-silverblue-erneuert-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;samsung-galaxy-s25-ultra-256gb-titan-blau-refurbished
Bündel;Galaxy S25 Ultra;256;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;;25,00;14,99;24,00;;36;39,99;24;1288,75;;2026-09-04;https://www.o2online.de/e-shop/samsung/samsung-galaxy-s25-ultra-256gb-titanium-gray-erneuert-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;samsung-galaxy-s25-ultra-256gb-titan-grau-refurbished
Bündel;Galaxy S25 Ultra;256;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;30,00;;36;39,99;24;1480,75;;2026-09-24;https://www.o2online.de/e-shop/samsung/samsung-galaxy-s25-ultra-256gb-titanium-black-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;samsung-galaxy-s25-ultra-256gb-titan-schwarz
Bündel;Galaxy S26;256;o2;netzbetreiber;O2 Mobile L Plus mit 150 GB+ (24 Mon.);Groß;neu;1,00;19,99;26,50;;36;0,00;24;1434,76;;2026-09-08;https://www.o2online.de/e-shop/samsung/samsung-galaxy-s26-256gb-cobalt-violet-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-l-plus;samsung-galaxy-s26-256gb-cobalt-violet
Bündel;Galaxy S26;256;o2;netzbetreiber;O2 Mobile Unlimited M Plus mit 100 MBit/s (24 Mon.);;neu;1,00;19,99;26,50;;36;0,00;24;1434,76;;2026-09-24;https://www.o2online.de/e-shop/samsung/samsung-galaxy-s26-256gb-cobalt-violet-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-unlimited-m-plus;samsung-galaxy-s26-256gb-cobalt-violet
Bündel;Galaxy S26;256;o2;netzbetreiber;O2 Mobile L Plus mit 150 GB+ (24 Mon.);Groß;neu;1,00;19,99;28,00;;36;0,00;24;1488,76;;2026-09-24;https://www.o2online.de/e-shop/samsung/samsung-galaxy-s26-ee-256gb-black-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-l-plus;samsung-galaxy-s26-256gb-schwarz
Bündel;Galaxy S26 FE;128;o2;netzbetreiber;O2 Mobile on Demand M Plus mit 50 GB+ (24 Mon.);Mittel;neu;1,00;14,99;22,50;;36;39,99;24;1210,75;;2026-09-24;https://www.o2online.de/e-shop/samsung/samsung-galaxy-s26-fe-128gb-pistachio-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-on-demand-m-plus;samsung-galaxy-s26-fe-128gb-pistachio
Bündel;Galaxy S26 Plus;256;o2;netzbetreiber;O2 Mobile L Plus mit 150 GB+ (24 Mon.);Groß;neu;1,00;19,99;34,50;;36;0,00;24;1722,76;;2026-09-08;https://www.o2online.de/e-shop/samsung/samsung-galaxy-s26-plus-256gb-cobalt-violet-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-l-plus;samsung-galaxy-s26-plus-256gb-cobalt-violet
Bündel;Galaxy S26 Plus;256;o2;netzbetreiber;O2 Mobile Unlimited M Plus mit 100 MBit/s (24 Mon.);;neu;1,00;19,99;34,50;;36;0,00;24;1722,76;;2026-09-24;https://www.o2online.de/e-shop/samsung/samsung-galaxy-s26-plus-256gb-cobalt-violet-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-unlimited-m-plus;samsung-galaxy-s26-plus-256gb-cobalt-violet
Bündel;Galaxy S26 Ultra;256;o2;netzbetreiber;O2 Mobile L Plus mit 150 GB+ (24 Mon.);Groß;neu;1,00;18,49;36,50;;36;0,00;24;1758,76;;2026-09-08;https://www.o2online.de/e-shop/samsung/samsung-galaxy-s26-ultra-256gb-cobalt-violet-details?ohne-tarif=nein&zielgruppe=privatkunden&ratenzahlung=36&vertragsart=ratenzahlung&tarif=o2-mobile-l-plus;samsung-galaxy-s26-ultra-256gb-cobalt-violet
